user_name	created	retweets	text
AlJazeera	2015-09-10 14:16:12	8	Exclusive Interview with Hamid Karzai on #AJE's new programme @AJUpFront airs Friday 1930GMT http://t.co/gg59lT9nOl
AlJazeera	2015-09-09 16:20:24	14	Inspirational women show that empowerment boosts economies in #AlJazeera's new series  http://t.co/qrZGYlin38
AlJazeera	2015-09-03 17:23:09	27	Al Jazeera Englishs UpFront exclusive interview with Edward Snowden - NSA whistleblower Edward Snowden,... http://t.co/g3SJkt9a8k
AlJazeera	2015-09-02 14:52:29	9	"We condemn the judgment of the Egyptian court in the strongest terms possible" - thank u @PressClubAust http://t.co/mP6X1L4E7q #FreeAJStaff
AlJazeera	2015-09-02 14:46:03	8	"Broadcasting info should never be restricted," says the UN special rapporteur on freedom of expression http://t.co/U0LsLzpLwe #FreeAJStaff
AlJazeera	2015-09-02 07:32:42	16	#FreeAJStaff https://t.co/bvhYqIhyUW
AlJazeera	2015-09-01 16:38:14	117	Free @vicenews staff #solidarity  https://t.co/5BVgd2HLXC
AlJazeera	2015-08-31 20:30:04	39	From @AlJazeera newsroom in solidarity with Mexicos free press, @EPN and @Javier_Duarte, Journalists will not be silenced #NoNosCallaran"
AlJazeera	2015-08-31 15:34:04	90	Because we stand with brave Mexican journalists who refuse to be silenced  #NoNosCallarn @EPN @Javier_Duarte
AlJazeera	2015-08-31 15:30:10	16	Because journalists in #Mexico are dying for reporting the truth #NoNosCallarn @EPN @Javier_Duarte
AlJazeera	2015-08-29 12:22:50	28	"We will not rest until Baher @Bahrooz, @PeterGreste, Mohamed &amp; the six #AlJazeera staff sentenced in absentia are freed." #FreeAJStaff
AlJazeera	2015-08-29 12:15:05	0	WATCH NOW #AlJazeera holding live press conference at 12GMT http://t.co/SInUYkGNY7 #FreeAJStaff
AlJazeera	2015-08-29 12:13:16	19	"It is a dark day for the Egyptian judiciary. Rather than defend liberties and a free &amp; fair media they have compromised their independence"
AlJazeera	2015-08-29 12:10:17	79	"We are shocked, sickened and appalled by today's verdict" @gilest01 #FreeAJStaff http://t.co/9mfd0HEdO9
AlJazeera	2015-08-29 12:07:03	15	"This is an extremely sad day" @OsamaSaeed at #AlJazeera press conference #FreeAJStaff http://t.co/r9zz3gLvB9
AlJazeera	2015-08-29 12:00:05	9	WATCH NOW #AlJazeera holding live press conference at 12GMT http://t.co/oFy8nZkfMc #FreeAJStaff
AlJazeera	2015-08-29 11:45:03	6	WATCH NOW #AlJazeera holding live press conference at 12GMT http://t.co/Kj4PlfETIG #FreeAJStaff
AlJazeera	2015-08-29 09:45:03	36	3) #AlJazeera NEVER airs fabricated news #FreeAJStaff
AlJazeera	2015-08-29 09:36:01	76	2) @AJEnglish was operating in Egypt LEGALLY #FreeAJStaff
AlJazeera	2015-08-29 09:26:08	46	#AlJazeera's responses to Egyptian courts 3 false accusations: 1- Peter, Baher and Mohamed ARE journalists #FreeAJStaff
AlJazeera	2015-08-11 12:53:05	6	Read @apmcfadyen piece on @NewsnetScotland on how he as a Scotsman works for @AJEnglish http://t.co/XBdsybBVd8
AlJazeera	2015-08-10 15:44:43	6	Watch @SirKenRobinson tell @AJEnglish 'We need 'more creative' schools' http://t.co/SECKfJLwGg
AlJazeera	2015-08-10 14:56:58	1	Read about #AJMynigeria on @ELLEmagazineSA: http://t.co/P0b8VK645n
AlJazeera	2015-08-10 14:34:42	1	Watch:Iranian verdict in US reporter's trial 'within a week' http://t.co/PcTrYlZIvh #Journalismisnotacrime
AlJazeera	2015-08-10 14:13:44	1	Read about #AJMynigeria on @ELLEmagazineSA: http://t.co/yOio5t3D6G
AlJazeera	2015-08-10 14:10:43	2	Follow the tweets of @gilest01 the Acting Managing Director of @AJEnglish who is a journalist, filmmaker and yoga-practising biker
AlJazeera	2015-08-10 13:46:21	1	Watch @SirKenRobinson tell @TalktoAlJazeera  'We need 'more creative' schools' http://t.co/0Go5uNSjAa
AlJazeera	2015-08-10 11:34:12	0	On @AJStream 1930GMT:  How are websites/apps changing the concept of arranged marriage? How much is family approval part of the process?
AlJazeera	2015-08-10 10:16:56	1	On @AJStream 1930GMT: What are the biggest advantages/disadvantages in an arranged marriage? Share your thoughts: http://t.co/fswCeMkWMl
AlJazeera	2015-08-08 13:46:14	2	RT @AJListeningPost "Analysing the media coverage of the immigration debate. Watch online | http://t.co/z9A3bB6kG0  #Calais #immigration
AlJazeera	2015-08-07 20:06:25	4	watch @mehdirhasan go @AJHeadtoHead Paul Collier on @AJEnglish. #Immigration: how much is too much? #AJH2H live now http://t.co/VMJOwgengs
AlJazeera	2015-08-07 11:22:24	5	"Am I, or am I not, an 'indigenous Briton'" - @mehdirhasan asks Sir Paul Collier | Tune in 20:00GMT today @AJEnglish http://t.co/T7Mp6MybM3
AlJazeera	2015-08-05 20:00:14	43	For every stereotype of corruption or extremism, there are millions of ordinary Nigerians making this African powerhouse tick" #AJMyNigeria
AlJazeera	2015-08-05 18:00:11	8	Hear the human stories from Africas largest economy on #AJMyNigeria http://t.co/bpeNNAYLyI #Nigeria @basket_mouth @HenshawKate
AlJazeera	2015-08-05 16:00:16	19	Meet @HenshawKate, Nollywood star turned politician on #AJMyNigeria http://t.co/4GiWR4WGSW #Nigeria http://t.co/5mmF3QZSHs
AlJazeera	2015-08-05 14:00:10	16	Announcing Al Jazeera's new six part series: My #Nigeria http://t.co/zrZTFYjuga @basket_mouth #AJMyNigeria
AlJazeera	2015-08-05 12:00:10	12	To get beyond the clichs of Africa, there isnt a better place than #Nigeria. http://t.co/YPciPeGQiA #AJMyNigeria http://t.co/pxRQByAPMl
AlJazeera	2015-08-05 10:00:15	5	Read about Deola Sagoe: Nigerian designer on passion for fashion, and #AJMynigeria with @PulseNigeria247 http://t.co/qHwM4VkTBz
AlJazeera	2015-08-05 10:00:12	49	Don't miss out on stand up-comedian @basket_mouth sharing his story on #AJMyNigeria http://t.co/DKck2Hm7AB #Nigeria http://t.co/gYaoCetnnF
AlJazeera	2015-08-05 08:34:57	3	On @AJStream 1930GMT: How do you evaluate the British governments approach to the ongoing #CalaisMigrants crisis?
AlJazeera	2015-08-05 07:32:01	23	Six Part series on my Nigeria to be aired on @AJEnglish http://t.co/dVyAXjFtm5 #AJMynigeria
AlJazeera	2015-08-05 06:38:44	9	Today - watch this space and follow #ajmynigeria as @AJEnglish will be showing a new series of human stories from #Nigeria
AlJazeera	2015-08-04 17:17:15	3	Did you know on @Facebook, more people are engaging with @ajplus than @BBCNews @CNN and @vicenews combined. http://t.co/TMhHHWYIDZ
AlJazeera	2015-08-04 15:13:48	5	Tomorrow - watch this space and follow #ajmynigeria as @AJEnglish will be showing a new series of human stories from #Nigeria
AlJazeera	2015-08-04 13:13:41	7	Tomorrow - watch this space and follow #ajmynigeria as @AJEnglish will be telling the human story from #Nigeria
AlJazeera	2015-08-04 12:31:23	22	Did you know on @Facebook, more people are engaging with @ajplus than @BBCNews @CNN and @vicenews combined. http://t.co/F2B5WBNWeK
AlJazeera	2015-08-02 11:49:18	10	Watch @AJEnglish A/MD @gilest01 decry Egypt trial delay http://t.co/huhdXiFnnE  #AJRetrial #FreeAJStaff http://t.co/AeJeHh29j6
AlJazeera	2015-07-31 14:02:04	12	Watch @mehdirhasan ask whether the US is to blame for #ISIL, tonight at 20GMT @AJHeadtoHead
AlJazeera	2015-07-30 15:01:38	13	Is the #US to blame for #ISIL? Tune in to @AJHeadtoHead tomorrow at 20GMT http://t.co/sl3MIy9y0K
AlJazeera	2015-07-30 09:51:41	1	Al Jazeera statement on #AJRetrial verdict http://t.co/ROV83HbwIG
AlJazeera	2015-07-30 09:47:16	0	Official: @AJRetrial in Egypt now adjourned until 2nd August - Statement to follow soon
AlJazeera	2015-07-29 08:51:59	2	#AJE senior correspondent @simmjazeera reporting on #Obama's visit to Nairobi with @JoshMainka #ObamaInKenya http://t.co/FB5hZD5Hk7
AlJazeera	2015-07-28 14:04:05	13	Watch this Space RT @Nass "Dear people of Nigeria, did you know @ajenglish will soon be showing human stories from #Nigeria. #ajnigeria"
AlJazeera	2015-07-28 12:00:15	5	We demand the freedom of our colleagues in this Thursday's court hearing. Free Baher, Mohamed and Peter. #FreeAJStaff
AlJazeera	2015-07-27 15:00:26	7	#FreeAJStaff http://t.co/ndPr4B9CLw
AlJazeera	2015-07-27 12:00:09	22	Journalism in not a crime. #FreeAJStaff http://t.co/4pqWGoudIs
AlJazeera	2015-07-27 09:00:11	18	Baher has been away from his family for too long. Free him now. #FreeAJStaff http://t.co/kH81kv0i2G
AlJazeera	2015-07-27 06:00:03	14	Free Baher. #FreeAJStaff http://t.co/2gtQvwHaHT
AlJazeera	2015-07-21 16:00:47	3	Listen to @AJEnglish reporter @MIJamjoom on @IrishTimesAudio World View Podcast on the  #Suruc bombing   http://t.co/5HCBNpEIej
AlJazeera	2015-07-21 15:40:40	9	Listen to @AJEnglish reporter @MIJamjoom on @IrishTimesAudio World View Podcast on the  #Suruc bombing   http://t.co/V3JNgmLU8u
AlJazeera	2015-07-21 15:33:36	0	Egypt has has forced me to quit the job I love writes @sueturtonaje http://t.co/qtfIGGXsZy #FreeAJStaff #AJRetrial
AlJazeera	2015-07-21 09:44:51	4	Egypt has has forced me to quit the job I love writes @sueturtonaje http://t.co/SsUz4xCmWw #FreeAJStaff
AlJazeera	2015-07-17 05:24:57	21	#Eid Greetings to you all from the team at @Aljazeera http://t.co/o4cBvA5MX9
AlJazeera	2015-07-16 19:09:08	9	On @AJStream 1930GMT:  What do you want the world to know about Africa? :  #TheAfricaTheMediaNeverShowsYou
AlJazeera	2015-07-16 17:41:09	2	On @AJStream 1930GMT: What do you think are the biggest misconceptions about Africa?
AlJazeera	2015-07-16 16:35:10	75	Eid Mubarak.. We wish you and your loved ones a blessed Eid!
AlJazeera	2015-07-16 12:40:08	7	On @AJStream 1930GMT: Have you seen #TheAfricaTheMediaNeverShowsYou? Tell us what you think: http://t.co/Y6ee1b8FDe
AlJazeera	2015-07-16 10:40:09	3	On @AJStream 1930GMT:  #TheAfricaTheMediaNeverShowsYou...until now http://t.co/gOSVmUepqq
AlJazeera	2015-07-16 10:24:02	5	Exclusive Former #Obama man tells @AJHeadtoHead 'Drones to more harm than good Readhttp://tmblr.co/ZWy5Fu1pilEUi
AlJazeera	2015-07-16 09:38:47	18	Press Release: Lt. Gen Michael Flynn tells @AJEnglish 'Drones to more harm than good http://t.co/hh1W28K2LJ
AlJazeera	2015-06-19 11:29:20	3	.@AJEnglish brings home two awards from @ONEWM Awards - http://t.co/KGLSumkUvL #OWMAwards
AlJazeera	2015-06-19 10:31:12	2	Watch Saving Grand Canyon's 'sacred water' - the @AJEnglish news story which has won @najournalists award: http://t.co/lfPGpuprnK
AlJazeera	2015-06-19 10:05:09	6	Watch 'Tar Creek' the @AJEnglish news story which has won the @najournalists awards http://t.co/mxxwZ2MfeC
AlJazeera	2015-06-19 09:44:13	1	Well done to @shihab_rattansi &amp; @anarvirji for winning two news awards at the @najournalists  - read and watch story http://t.co/djXty6V6EM
AlJazeera	2015-06-18 21:48:22	9	Watch @AJEnglish Outsourcing Torture: How three #Danish men face #Lebanese torturers http://t.co/W1iXClD5qk
AlJazeera	2015-06-18 21:26:44	4	Thanks for @onewm for bringing @AJEnglish presenting award winning content like Pirate Fishing and Casablanca Calling for #OWMAwards wins
AlJazeera	2015-06-18 21:24:40	5	Great Win for @AJWitness in  the Womens Rights in Africa Award sponsored by @AfDB_Group , is 'Casablanca Calling' #OWMAwards
AlJazeera	2015-06-18 21:23:38	4	Win for @julianaruhfus &amp; @AJEnglish  team for their interactive 'Pirate Fishing', winner of @google Digital Media Award #OWMAwards
AlJazeera	2015-06-18 20:18:44	5	.@AJEnglish crew up for 7 awards at #OWM2015 awards - @julianaruhfus &amp; @BarbaraGSerra and team leading the way. http://t.co/IDhpWtT3PP
AlJazeera	2015-06-18 14:00:38	2	Paz Paz Bus - A bus for environment and education in rural Mexico http://t.co/qI1BIUUDn9 http://t.co/w3Q1MwtB2m
AlJazeera	2015-06-18 11:38:57	6	On @AJStream 1930 GMT: Thousands of Haitians fear deportation from the #DominicanRepublic http://t.co/4utq0y3lee
AlJazeera	2015-06-17 19:28:01	3	On @AJStream 1930 GMT:  What will it take to improve the profile of womens football? http://t.co/Qpc88XavAq
AlJazeera	2015-06-17 14:00:46	1	Paz Paz Bus - The bouncing journey of environmental activists in rural Mexico http://t.co/00Yztkleah http://t.co/mu6il1F9Ea
AlJazeera	2015-06-17 12:25:08	4	Exclusive: @AJEnglish speaks to victims of alleged Denmark-Lebanon intelligence cooperation http://t.co/JHfGjrzAHj http://t.co/P78hexHqXz
AlJazeera	2015-06-17 09:23:26	11	Exclusive: @AJEnglish speaks to victims of alleged Denmark-Lebanon intelligence cooperation http://t.co/82Z76LCPZY http://t.co/cT2yfrYXl3
AlJazeera	2015-06-17 09:18:03	3	Exclusive: @AJEnglish speaks to victims of alleged secret Denmark-Lebanon intelligence cooperation http://t.co/pQpDvouyXt
AlJazeera	2015-06-17 03:52:52	4	Watch: @AJEnglish exclusive: @AlJazSydAndrew reports on Banknotes at centre of Australia diplomatic spat emerge  http://t.co/X5GfWb9jqx
AlJazeera	2015-06-16 20:10:55	6	Exclusive: @AJEnglish gains access to alleged banknotes paid by Aus offcials to people smugglers by  http://t.co/urSypsp3PR
AlJazeera	2015-06-16 19:53:11	4	Watch: @AJEnglish exclusive: @AlJazSydAndrew reports on Banknotes at centre of Australia diplomatic spat emerge  http://t.co/d6bflhVPQv
AlJazeera	2015-06-16 19:04:17	13	Are you from #Eritrea? What are some of the countrys biggest problems? Contact @AJStream #AJStream before they go live on air in 30 mins!
AlJazeera	2015-06-16 18:46:58	8	Watch: @AJEnglish exclusive: @AlJazSydAndrew reports on Banknotes at centre of Australia diplomatic spat emerge  http://t.co/w8hk5g8NUA
AlJazeera	2015-06-16 18:42:25	7	Read @margotwallstrom talk to @AJEnglish about Sweden's 'feminist' foreign policy: http://t.co/d0WSx7xI4H http://t.co/UyOISaRu5P
AlJazeera	2015-06-16 18:20:39	3	Read @margotwallstrom talk to @AJEnglish about Sweden's 'feminist' foreign policy: http://t.co/si2G0dEZyk http://t.co/Ia3gDnt7cG
AlJazeera	2015-06-16 17:00:54	2	Paz Paz Bus - The bus that helps rural Mexico get energy from poo http://t.co/S9eka7XDRg http://t.co/9x7XNN0U5w
AlJazeera	2015-06-15 20:34:51	3	Congrats to AJMN Creative Director @ramzan_alnaimi and his talented team for winning @PromaxBDA awards http://t.co/h6IwFNYQ0E #Aljazeera
AlJazeera	2015-06-15 13:41:15	5	Congrats to AJMN Creative Director @ramzan_alnaimi and his talented team for winning @PromaxBDA awards http://t.co/P9K9a654oH #Aljazeera
AlJazeera	2015-06-14 08:17:07	2	Say hello to southern Africa reporter @FahmidaMiller - her first task is to report on @AUSummit #Johannesburg http://t.co/OorSzpvuBI
AlJazeera	2015-06-12 17:50:47	3	Within 12hrs of the boat sinking, Beijing laid down the rules: "No province or city will send reporters..." #Yangtze http://t.co/Am4nphQ1vj
AlJazeera	2015-06-12 15:05:10	5	WATCH former UN chief @ValerieAmos tell @AJEnglish 'I feel a sense of shame' http://t.co/ITXuDC1dUs
AlJazeera	2015-06-11 13:33:06	5	Find out why #Palestineremix won best technical innovation at #OnlineMediaawards : http://t.co/9KcfcnGW26
AlJazeera	2015-06-11 13:25:51	9	Press Release:@AJEnglish crowned 'Outstanding Digital Team' at Online Media Awards http://t.co/RN44il5ltz
AlJazeera	2015-06-11 10:29:08	4	Watch @konstantinosant  tell us why @AJEnglish won Best Use of Photography for Portrait of a Yogi  http://t.co/5s0zZ3EmU2 #Onlinemediaawards
AlJazeera	2015-06-11 09:24:28	7	Watch @gridinoc tell us why @AJEnglish won "outstanding digital team award" #onlinemediaawards http://t.co/9SbKZXU4j8
AlJazeera	2015-06-11 08:58:55	5	"There is not a single example on any matter that became controversial where any MP put their foot down &amp; said no" Vavi #DMNandosGathering
AlJazeera	2015-06-11 08:20:31	2	At #DMNandosGathering union icon Vavi is asking why President Zuma says things going well, considering disturbing #southafrica statistics
AlJazeera	2015-06-11 08:00:26	10	"We should get to a point where politicians fear voters, rather than the other way round." @MmusiMaimane at #DMNandosGathering
AlJazeera	2015-05-14 14:32:39	3	Coming soon watch @PattyCulhane speak to @rhodes44 on @AJEnglish  https://t.co/lv80YUO3Ls
AlJazeera	2015-05-14 14:18:51	1	.@julianaruhfus will be talking tomorrow at @DigiShoreditch on gamified news: Have a look at the event here http://t.co/bpFxrfErAI
AlJazeera	2015-05-14 12:29:19	12	"Women in India are taking the lead role in the fight against justice." Watch online http://t.co/PXJ3qErtMo http://t.co/wdS3kvraOZ
AlJazeera	2015-05-14 10:54:36	1	What's the future of feminism? Join @mehdirhasan &amp; @naomirwolf next Tuesday 19th May at @OxfordUnion. Free tickets | http://t.co/n2APEbH9iw
AlJazeera	2015-05-14 08:59:11	10	"Malala and I fight for children." Watch @k_satyarthi's interview with @TalktoAljazeera http://t.co/PXJ3qErtMo http://t.co/Jd5WzCRkeJ
AlJazeera	2015-05-13 11:39:22	5	#Olympic champion @Mo_Farah stops by #AlJazeera while in town for the #Doha Diamond League #dldoha http://t.co/qPgkpT5vr7
AlJazeera	2015-05-12 18:35:42	3	#AlJazeera English acting Managing Director is Giles Trendle  http://t.co/hds2Ol3xOF
AlJazeera	2015-05-11 15:51:07	10	Liberalism reflected by the rise of #hijabi #fashion in #Turkey - Watch #AlJazeera World  http://t.co/XgAFXtYECr http://t.co/jqGRP12Llf
AlJazeera	2015-05-11 12:40:21	3	#AlJazeera demonstrates creative prowess as they win at the #OneShow  http://t.co/e0l9F51Sss
AlJazeera	2015-05-11 07:48:43	18	Is it possible to wear a #hijab and be fashionable? #AlJazeera World explores http://t.co/w8K7yXWTro http://t.co/iA5Zb2feoV
AlJazeera	2015-05-06 20:52:14	40	New @AJAM CEO appointed: @AlAnsteyAJ http://t.co/Fsdhpxz9TM
AlJazeera	2015-04-11 11:22:29	8	Exclusive: Footage of Yemenis fleeing violence, only to be detained in Saudi Arabia http://t.co/LHn3X4VO3F #ajehumanstory
AlJazeera	2015-04-10 19:55:09	17	WATCH NOW: #Pakistan's Gen. Asad Durrani talks about the #Taliban, #WarOnTerror, #Afghanistan &amp; #BinLaden on @AJEnglish #AJH2H
Reuters	2015-10-28 15:28:05	20	Taliban overrun district in quake-hit northern #Afghanistan: https://t.co/WNpnfRt8m9 https://t.co/4LUu7YCv8i
Reuters	2015-10-28 14:57:04	28	U.S. weighs special forces in Syria, helicopters in Iraq: https://t.co/0zMyQipjz7 https://t.co/VsrdPQYKsl
Reuters	2015-10-28 14:45:25	30	Icahn: AIG should split into three firms to avoid 'high-risk' tag https://t.co/sLybmdhEMp
Reuters	2015-10-28 14:42:07	82	Multiple wounds on body of Russian soldier who military said killed himself in Syria: report https://t.co/8kij15zPdr https://t.co/KsXT7dbEva
Reuters	2015-10-28 14:34:07	117	Sheriff's deputy to be fired in South Carolina classroom altercation: MSNBC https://t.co/0yagX3A7m5
Reuters	2015-10-28 14:34:02	57	Former House Speaker Hastert pleads guilty in federal hush-money case: https://t.co/QxDQpiVdRQ https://t.co/7lDMAVqFcz
Reuters	2015-10-28 14:24:04	66	'Disturbing' arrest of black South Carolina student sparks federal and local probes: https://t.co/m2ZcEdycWK https://t.co/GAUtTcllCW
Reuters	2015-10-28 14:07:05	28	Speaker-in-waiting Ryan says supports budget deal https://t.co/8prCKhqvSw
Reuters	2015-10-28 13:57:21	76	U.S. may send small amount of special ops forces to Syria, attack helicopters to Iraq: https://t.co/yAr4ocee5F https://t.co/zWTn8Szry2
Reuters	2015-10-28 13:22:02	41	Fed seen holding rates steady: https://t.co/I39oPjFnnq https://t.co/RgC3GeJU7X
Reuters	2015-10-28 13:19:55	29	S.C. sheriff to reveal findings of probe into black student's arrest https://t.co/QyXdfdkU0C
Reuters	2015-10-28 13:18:23	114	BREAKING NEWS: Carl Icahn calls for breakup of AIG
Reuters	2015-10-28 13:15:18	44	Ex-U.S. House Speaker Hastert expected to plead guilty in hush-money case https://t.co/1KDyRrJIDV
Reuters	2015-10-28 13:08:01	54	Syrian opposition says Iran attending talks could obstruct solution: https://t.co/bSCSh2P05d https://t.co/okJmQq97Vt
Reuters	2015-10-28 12:43:04	112	Germany to oblige banks to offer accounts to refugees: https://t.co/h8L6c3O2iF https://t.co/u6DOiJQgzU
Reuters	2015-10-28 12:42:08	61	U.N. climate chief says climate change deal will not include global carbon price: https://t.co/NEwbmFudFv #COP21 https://t.co/xX9XZuMNRY
Reuters	2015-10-28 12:31:09	97	#Volkswagen has posted its first quarterly loss in at least 15 years: https://t.co/Dr9u0zbGjy https://t.co/Vwq09iGyYm
Reuters	2015-10-28 12:03:06	62	Twitter shares fall on revenue forecast and anemic user growth: https://t.co/L3G5iHq5UY https://t.co/nJwipHMOd2
Reuters	2015-10-28 12:01:03	15	Global shares rise as Riksbank helps ease Fed wait: https://t.co/bgTIG7mO3k https://t.co/vHWdTjEpRX
Reuters	2015-10-28 11:47:42	50	Iran says Zarif will attend Syria talks in Vienna on Friday: ISNA https://t.co/AVWWxgo4wU
Reuters	2015-10-28 11:38:06	61	Saudi-led coalition drops weapons for allies in Yemeni city: https://t.co/HZACHvgwon https://t.co/E4WMWCvXXD
Reuters	2015-10-28 11:28:35	67	Taliban overrun district in quake-hit northern Afghanistan: https://t.co/kzuhPC3uyU https://t.co/MWVBX2hovB
Reuters	2015-10-28 11:05:20	34	Exclusive - Fearing more jailbreaks, Afghanistan rushed inmates out of Helmand: https://t.co/gl1ia57fxZ https://t.co/YhzRDvY9oF
Reuters	2015-10-28 10:45:04	60	U.S. weighs special forces in Syria and helicopters in Iraq: https://t.co/mnvAvtnV9V https://t.co/e3wThJpvtr
Reuters	2015-10-28 10:24:16	41	Saudi-led coalition drops weapons for allies in Yemeni city https://t.co/CXWTVcfCdX
Reuters	2015-10-28 10:03:16	140	In pictures. Meet the recruits - joining the Russian army: https://t.co/xGkstMyp7h https://t.co/LmPJyf4b1f
Reuters	2015-10-28 09:41:02	26	Sub-zero interest rates have floor nearby, albeit a shaky one https://t.co/e2wmSeT38d https://t.co/x9y7jeF8BO
Reuters	2015-10-28 09:27:28	76	#FreeBacon topic sizzles on social media after WHO meat report: https://t.co/9SKG8kPcI7 https://t.co/RsXWLl21sC
Reuters	2015-10-28 09:06:32	77	#Volkswagen slumps to first quarterly loss in at least 15 years: https://t.co/BqvZElyCgW https://t.co/ayJSQm2Hc4
Reuters	2015-10-28 08:42:59	59	#FreeBacon topic sizzles on social media after WHO meat report https://t.co/baxkiyL7Hi
Reuters	2015-10-28 08:41:02	139	Brawls erupt as Turkish police storm media group linked to Erdogan foe https://t.co/svVlTE9zTh https://t.co/79CBrP38AT
Reuters	2015-10-28 08:22:43	78	Volkswagen slumps to first quarterly loss in at least 15 years https://t.co/2q4iT6smhM
Reuters	2015-10-28 08:14:17	53	Auto power play: Japan's hydrogen car vs China's battery drive https://t.co/fbQlULOfkx https://t.co/CM6T1qiXUW
Reuters	2015-10-28 08:06:57	71	Clinton says she would not bail out troubled banks https://t.co/G1aPNhXk1I
Reuters	2015-10-28 07:41:01	38	Asia slips before Fed, Aussie drops on soft inflation https://t.co/ZQ6DJyr6MG https://t.co/kHAmHNqxtV
Reuters	2015-10-28 07:19:39	83	Taliban overrun district in quake-hit northern Afghanistan https://t.co/eu2Ehy9Hxi
Reuters	2015-10-28 07:11:02	138	Angry China shadows U.S. warship near man-made islands https://t.co/eunRpWI2iX https://t.co/QqHJYYeM2g
Reuters	2015-10-28 05:42:02	22	Boeing to decide within two weeks whether to protest contract award https://t.co/lvoNKGTj9l
Reuters	2015-10-28 05:21:22	53	U.S. crude rises after inventory draw at Cushing hub https://t.co/SpacMrf4Rz https://t.co/hjCMSbtvE6
Reuters	2015-10-28 05:13:44	35	Fed seen holding rates steady as investor skepticism swirls https://t.co/mQonrQ8VAO
Reuters	2015-10-28 05:09:17	135	California considers adding meat to cancer-alert list https://t.co/oALPmlpWhA
Reuters	2015-10-28 04:41:01	83	U.S. picks Northrop Grumman to build next long-range bomber https://t.co/z8AH4alqk3 https://t.co/Dq9R7fryl6
Reuters	2015-10-28 04:11:02	39	Boeing to decide within two weeks whether to protest contract award https://t.co/XXKHGlwmOX
Reuters	2015-10-28 03:41:02	55	IBM nears deal to buy Weather Company's digital assets: source https://t.co/ItkNHnxGV2 https://t.co/k6RayaUgt2
Reuters	2015-10-28 03:11:01	51	Bitcoin firm raises funding from Bain, New York Life, MasterCard https://t.co/4cZkv7RbqW
Reuters	2015-10-28 02:45:04	116	Angry China shadows U.S. warship near man-made islands https://t.co/nAkNPf8CPm
Reuters	2015-10-28 02:09:06	85	U.S. weighs special forces in Syria, helicopters in Iraq https://t.co/uHXiqlf1nm
Reuters	2015-10-28 01:33:02	84	Walgreens says will buy smaller drugstore rival Rite-Aid https://t.co/ixOmBnxtXS
Reuters	2015-10-28 01:17:18	32	Rivals see chance for opening against Trump, Carson at Republican debate https://t.co/lglGyWup2M
Reuters	2015-10-28 00:25:32	90	'Disturbing' arrest of black South Carolina student sparks federal, local probes https://t.co/lfCFNmLGxH
Reuters	2015-10-28 00:14:16	72	U.S. picks Northrop Grumman to build next long-range bomber https://t.co/9fSkuAY6aT
Reuters	2015-10-28 00:14:16	46	Apple beats Wall Street, investors wary of China sales https://t.co/x8dYAJ1sKo
Reuters	2015-10-27 22:46:32	53	IBM says SEC investigating company's books, shares fall https://t.co/qRcHX5huwS
Reuters	2015-10-27 22:35:14	70	Life insurers admit to offering 'kickbacks': Senator Warren https://t.co/Cvs9ydKpCS
Reuters	2015-10-27 21:41:08	92	Senate approves major cybersecurity bill https://t.co/0bPNARw6YI
Reuters	2015-10-27 21:30:10	64	Walgreens Boots to buy Rite Aid in $17.2 billion deal https://t.co/oJuW92rNoS
Reuters	2015-10-27 21:11:03	119	In Brazil's prisons, healing practices aim to offer inmates a life beyond crime: https://t.co/7St7ENqQGA https://t.co/uJjxY9waE3
Reuters	2015-10-27 20:50:07	58	Guatemala's comedian-turned-leader Jimmy Morales has some unorthodox policy plans: https://t.co/NdPiVqZk8v https://t.co/109AEQ6obw
Reuters	2015-10-27 20:44:51	35	Twitter third-quarter forecast misses estimate https://t.co/O4J1FSM1bz
Reuters	2015-10-27 20:44:51	76	Apple revenue jumps 22 percent as iPhone sales surge https://t.co/vbOLOYkrDE
Reuters	2015-10-27 20:43:05	100	#FreeBacon sizzles on social media as meat lovers express disdain over WHO meat report: https://t.co/5132bVxYg2 https://t.co/lA7QQOl8AK
Reuters	2015-10-27 20:29:08	58	#FreeBacon topic sizzles on social media after WHO meat report https://t.co/NLwZTLSiL1
Reuters	2015-10-27 19:35:10	36	At least three Oklahoma parade crash victims in critical condition https://t.co/ikXom87XN7
Reuters	2015-10-27 19:31:05	112	A man competes at the first World Games for Indigenous Peoples in Palmas. Editor's Choice:   https://t.co/LJpCnZPIaU https://t.co/7qSIlQQslt
Reuters	2015-10-27 19:17:04	136	FBI to investigate violent arrest of black South Carolina student: https://t.co/bklP3KGWLA https://t.co/VcbxzpJ7C8
Reuters	2015-10-27 19:05:53	64	Two Palestinians shot dead after stabbing Israeli soldier: military https://t.co/VfPa0Z3LAA
Reuters	2015-10-27 18:57:01	211	Parents of first Russian to die in Syria doubt military's account that he hanged himself: https://t.co/RvsDYrwBta https://t.co/3gtzTTwGRb
Reuters	2015-10-27 18:36:01	234	Angry China shadows U.S. warship near man-made islands in the South China Sea: https://t.co/DFs0MsZXyQ https://t.co/fpwy0wiuCq
Reuters	2015-10-27 18:09:41	81	Parents receive body of first Russian to die in Syria, doubt suicide https://t.co/AOZSBOxzDy
