PRODUCT_TYPE_NAME,PRODUCT_CLASS_NAME,PRODUCT_SUB_CLASS_NAME,PRODUCT_MINOR_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,CURRENT_DISPLAY_PRICE,SWEETNESS_CODE
LIQUOR,BEER,BEER,BEER,CANADA,557330,SLEEMAN - SELECTIONS CAN,56910280155,0.355,15,5.3,24.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,558411,INNISKILLIN OKANAGAN - CHARDONNAY 11/12,620654558414,0.75,1,13,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,560037,HESTER CREEK - PINOT GRIS 12/13,626037002017,0.75,1,12.5,17.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,NEW ZEALAND,560722,PINOT GRIS - INVIVO MARLBOROUGH,626990170853,0.75,1,13.6,18.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,560797,VALPOLICELLA - TOMMASI,8004645304105,0.75,1,12,13.99,0
LIQUOR,SPIRITS,SPIRIT - GIFT PACKS,SPIRIT - GIFT PACKS,NETHERLANDS,561829,KETEL ONE - GIFT PACK WITH SHAKER,85156375073,0.75,1,40,29.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,563130,PAYS D'OC CHARDONNAY - FAT BASTARD,3700067800045,0.75,1,13.5,15.99,0
LIQUOR,BEER,BEER,BEER,UNITED KINGDOM,563601,MORLAND OLD SPECKLED HEN TALL CAN,5010549305745,0.5,4,5.2,10.25,NA
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - BLEND,UNITED KINGDOM,56440,CHIVAS BROTHERS - 21 YEAR OLD ROYAL SALUTE,80432400524,0.75,1,40,155.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,56457,SHIRAZ - NEDERBURG,6001452371506,0.75,1,14.5,12.96,0
LIQUOR,SPIRITS,GIN,DRY GIN,UNITED KINGDOM,56622,BEEFEATER - LONDON DRY,5000329002452,1.75,1,40,55.41,NA
LIQUOR,SPIRITS,ASIAN SPIRITS,ASIAN SPIRITS,KOREA - SOUTH,568568,JINRO - CHAMISUL ORIGINAL SOJU,795652200327,0.375,1,20.1,9.49,NA
LIQUOR,REFRESHMENT BEVERAGE,COOLERS,SPIRIT,CANADA,569400,MOTT'S CLAMATO - CAESAR EXTRA SPICY,65912006830,0.355,4,5.5,11.25,NA
LIQUOR,REFRESHMENT BEVERAGE,COOLERS,SPIRIT,CANADA,569418,MOTT'S CLAMATO - CAESAR ORIGINAL,65912006823,0.355,4,5,11.25,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,572065,JACKSON TRIGGS - GRAND RESERVE CHARDONNAY 11,63657030509,0.75,1,13,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,572800,PAINTED TURTLE - MERLOT,776545659415,1.5,1,12.5,14.69,0
LIQUOR,BEER,BEER,BEER,MEXICO,574574,CORONA EXTRA,7501064196287,0.33,24,4.6,45.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,580209,SEE YA LATER RANCH - ROVER 2012,63657021774,0.75,1,13.7,21.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,583690,YECLA MONASTRELL - CASTANO HECULA,8422443001802,0.75,1,14,15.99,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,SAKE,UNITED STATES OF AMERICA,586958,SAKE ONE - PEARL MOMOKAWA NIGORI GENSHU PREMIUM,747846177205,0.75,1,18,22.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,587196,PAYS D'OC - LA BASTIDE,3549117110495,0.75,1,12.5,11.99,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,AUSTRALIA,589341,JANSZ - TASMANIA PREMIUM CUVEE,9311789078601,0.75,1,12.5,29.95,1
LIQUOR,BEER,BEER,BEER,CANADA,590257,COLUMBIA - KOKANEE CAN,62067201202,0.355,6,5,9.69,NA
LIQUOR,BEER,BEER,BEER,UNITED STATES OF AMERICA,592642,DESCHUTES - MIRROR POND PALE ALE,763176300069,0.355,6,5,15.29,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,593087,SUMAC RIDGE - PRIVATE RESERVE SAUVIGNON BLANC 12/13,778876130878,0.75,1,13.5,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,593095,BLACK SAGE VINEYARD - CABERNET SAUVIGNON 11/12,63657031520,0.75,1,13,24.99,0
LIQUOR,SPIRITS,VODKA,REGULAR VODKA,CANADA,59451,BOLS,80915345663,0.375,1,40,11.87,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,UNITED STATES OF AMERICA,594887,CHARDONNAY - KISTLER LES NOISETIERS SONOMA COAST 2013,626990105008,0.75,1,14.1,88,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRALIA,59527,CHARDONNAY - HARDYS VARIETAL RANGE,9311043058660,0.75,1,13.2,9.99,0
LIQUOR,SPIRITS,RUM,WHITE,CANADA,596,BACARDI - SUPERIOR WHITE,620213015600,0.375,1,40,11.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,597997,RIESLING - ST URBANS HOF MOSEL OLD VINES 2012,401323100062,0.75,1,11,22.99,2
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,601187,CHATEAU SMITH HAUT LAFITTE BLANC 2007,3438020107329,0.75,1,13,139,0
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,603050,GLENLIVET - 15 YEAR OLD FRENCH OAK RESERVE,80432100783,0.75,1,40,75.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CHILE,604348,VIOGNIER - CARMEN RESERVA,677758902087,0.75,1,14,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,605675,PELLER ESTATES - PROPRIETORS RESERVE MERLOT,48162006270,1.5,1,12,16.49,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,PORTUGAL,606186,DOURO BRANCO - NIEPOORT DIALOGO 2011,5602840055698,0.75,1,13,19.92,0
LIQUOR,BEER,BEER,BEER,CANADA,606285,STROH CANADA - OLD MILWAUKEE CAN,56910401604,0.355,15,5,20.25,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,606541,CHIANTI CLASSICO - ANTINORI PEPPOLI 10/11,8001935001362,0.75,1,12,24.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,606624,CABERNET SAUVIGNON - RINGBOLT MARGARET RIVER 11/12,9311789000015,0.75,1,14.5,23.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,607903,PELLER ESTATES - PROPRIETORS RESERVE CABERNET MERLOT,48162006263,1.5,1,12,16.49,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,608992,BOLGHERI SUPERIORE - MACCHIOLE PALEO 2007,808755000142,0.75,1,13,134.99,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE ROSE,FRANCE,610048,VEUVE DU VERNAY - BRUT ROSE,877862002004,0.75,1,12.5,14.99,0
LIQUOR,SPIRITS,LIQUEURS,HERBAL,CZECH REPUBLIC,611152,ABSINTH - GREEN TREE,8594001441723,0.5,1,70,52.29,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,612721,CHATEAU HAUT BAILLY 2001,3419466152685,0.75,1,12.5,189.96,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,613489,BRUNELLO DI MONTALCINO - COLDIASSO ASTORRE 2004,8007116002081,0.75,1,13.5,89.99,0
LIQUOR,SPIRITS,IRISH WHISKY,IRISH WHISKY,IRELAND,61374,BUSHMILLS - BLACK BUSH,80432567173,0.75,1,40,37.99,NA
LIQUOR,BEER,BEER,BEER,BELGIUM,615674,STELLA ARTOIS,786150000168,0.33,12,5.2,25.49,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,615898,GEWURZTRAMINER - PFAFFENHEIM GRAND CRU STEINERT 10/11,3185139087560,0.75,1,13.5,34.95,1
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,616102,MCWATTERS COLLECTION - CHARDONNAY 2012,626990122159,0.75,1,13.3,24.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,616110,PINOT NOIR - YERING STATION LITTLE YERING YARRA VALLEY,659284000581,0.75,1,13.5,15.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,617514,CHATEAUNEUF DU PAPE BLANC - BEAUCASTEL ROUSSANNE VV 10,633135062133,0.75,1,14.42,151,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,617654,PELLER - FAMILY SERIES MERLOT 11/12,48162007130,0.75,1,12.8,14.99,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,ITALY,618546,SANTA MARGHERITA - VALDOBBIADENE PROSECCO SUPERIORE BRUT,8003930001101,0.75,1,11.5,21.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE ROSE,CANADA,618785,RIGAMAROLE - ROSE 12/13,776545996046,0.75,1,13.5,14.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,619254,BAROLO - AURELIO SETTIMO ROCCHE 07/08,633913451166,0.75,1,13.5,59.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CHILE,6213,RED BLEND - LATIN LOVER,626990178484,0.75,1,14,15.99,1
LIQUOR,SPIRITS,OTHER SPIRITS,FLAVOURED,FRANCE,621599,CIROC - PEACH,88076178731,0.75,1,35,49.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,624494,SHIRAZ VIOGNIER - YALUMBA Y SERIES,9311789000824,0.75,1,13.5,18.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,626416,NK'MIP - MERLOT 11/12,836909000021,0.75,1,13.5,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,628347,RED ROOSTER - PINOT NOIR 2013,681246800281,0.75,1,13,19.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,633651,CABERNET SAUVIGNON - PENFOLDS RAWSON'S RETREAT,12354071018,0.75,1,13.5,10.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,SPAIN,636092,CASTILLA Y LEON BLANCO - VALDUERO BLANCO DE ALBILLO 2013,8424718431116,0.75,1,13,27.91,0
LIQUOR,BEER,BEER,BEER,CANADA,637413,PRINCE EDWARD ISLAND BREWING - BEACH CHAIR LAGER CAN,878364000062,0.355,6,4.5,12.39,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,638049,MERCUREY - MOILLARD 09/10,3180421074532,0.75,1,13.7,29.96,0
LIQUOR,BEER,BEER,BEER,SPAIN,638759,ALHAMBRA RESERVA 1925,84195326,0.33,6,6.4,12.91,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,639757,VIOGNIER - MOILLARD HUGUES LE JUSTE,3180421092833,0.75,1,13.7,14.99,0
LIQUOR,SPIRITS,GIN,DRY GIN,CANADA,645085,VICTORIA SPIRITS - VICTORIA GIN,626990075349,0.75,1,45,49.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,645655,RASTEAU - CAVE DE RASTEAU LA DOMELIERE 11/12,664605313080,0.75,1,14.5,21.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,646356,CHATEAU MOUTON ROTHSCHILD 2010,,0.75,1,13.5,1800,0
LIQUOR,BEER,BEER,BEER,SPAIN,648261,ESTRELLA DAMM LAGER TALL CAN,8410793286123,0.5,1,5.4,2.29,NA
LIQUOR,BEER,BEER,BEER,UNITED STATES OF AMERICA,64949,BUDWEISER & MOTTS CLAMATO - CHELADA CAN,18200002342,0.355,6,5,13.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,651596,CABERNET SAUVIGNON - JOSEPH PHELPS NAPA ESTATE 10/11,10465208903,0.75,1,14.5,99.99,0
LIQUOR,SPIRITS,AMERICAN WHISKY,AMERICAN WHISKY,UNITED STATES OF AMERICA,653055,FOUR ROSES - SINGLE BARREL,40063400027,0.75,1,50,54.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,656447,CHATEAU LEOVILLE LAS CASES 2006,3394150024724,0.75,1,13,339,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,SOUTH AFRICA,659037,CHENIN BLANC - SPIER SIGNATURE,606655000299,0.75,1,13.2,13.9,0
LIQUOR,SPIRITS,RUM,AMBER,BARBADOS,660092,RUM NATION - 10 YEAR OLD 2001,8033749400314,0.7,1,40,69.99,2
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,PORT,PORTUGAL,661488,FONSECA - VINTAGE 2011,5013521102585,0.75,1,20,134.99,10
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,665224,BARBARESCO - PIETRO RINALDI SAN CRISTOFORO 07/09,8033100150063,0.75,1,14.5,59.99,0
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,ITALY,674895,RUGGERI - VALDOBBIADENE PROSECCO SUPERIORE GIUSTINO B 2012,8010391001137,0.75,1,11.5,39.99,2
LIQUOR,BEER,BEER,BEER,BELGIUM,676015,AFFLIGEM BLOND,5411098100049,0.33,1,6.8,3.19,NA
LIQUOR,BEER,BEER,BEER,CANADA,681593,TIN WHISTLE - BLACK WIDOW MILD ALE,624117815939,0.65,1,5,5,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,68528,SHIRAZ - WOLF BLASS EAGLEHAWK,98137445542,0.75,1,13,11.99,0
LIQUOR,BEER,BEER,BEER,CANADA,689216,UNIBROUE - LA FIN DU MONDE,772285051113,0.75,1,9,6.75,NA
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,FRANCE,689307,MOET & CHANDON - DOM PERIGNON DAVID LYNCH 03,3185370515273,0.75,1,12.5,222.19,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,690420,VENETO PASSIMENTO - FAMIGLIA PASQUA,8007880548808,0.75,1,14,15.99,0
LIQUOR,BEER,BEER,BEER,CANADA,692525,MOLSON - OLD STYLE PILSNER CAN,56327593206,0.355,8,5,13.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,SPAIN,692699,RUEDA SAUVIGNON - MARQUES DE RISCAL,8410866430040,0.75,1,13.5,9.79,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,695130,CHATEAU D'YQUEM 2005,3258691282404,0.375,1,13,395.99,10
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,69658,SHIRAZ - TAIL SPIN LANGHORNE CREEK,9343387000180,0.75,1,14,15.99,0
LIQUOR,WINE,APERITIF  DESSERT AND FORTIFIED WINE,PORT,PORTUGAL,697177,FONSECA - TERRA PRIMA RESERVE ORGANIC,5013521101908,0.75,1,20,29.99,10
LIQUOR,REFRESHMENT BEVERAGE,COOLERS,SPIRIT,CANADA,697292,BREEZER - PINA COLADA,620213310118,0.33,4,5,8.99,1
LIQUOR,SPIRITS,TEQUILA,TEQUILA,MEXICO,698621,DON JULIO - REPOSADO,674545000414,0.75,1,40,84.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SOUTH AFRICA,699249,SHIRAZ - TWO OCEANS,6001108001085,0.75,1,14,10.99,0
LIQUOR,BEER,BEER,BEER,CANADA,70839,CENTRAL CITY - RED RACER INDIA SESSION CAN,628113002027,0.355,12,4,20.95,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,709808,ZINFANDEL - CAYMUS NAPA 10/11,17224730101,0.75,1,15.1,45.99,0
NON LIQUOR,CULINARY PRODUCTS,SALTED,SALTED,CANADA,711358,PEARL RIVER BRIDGE - SALTED COOKING ALCOHOL,722337838056,0.6,1,38,1.49,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,AUSTRALIA,715201,RIESLING - PENFOLDS EDEN VALLEY BIN 51 12/13,12354072558,0.75,1,12.5,33.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,726596,TOWNSHIP 7 - MERLOT 10/12,626990024583,0.75,1,12.9,25.99,0
LIQUOR,BEER,BEER,BEER,CANADA,731893,GRANVILLE ISLAND - LIONS WINTER ALE,779446177019,0.341,6,5.5,12.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,733766,GEHRINGER - LATE HARVEST CABERNET FRANC 12/13,623871020177,0.375,1,12.7,16.99,5
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,734285,COLUMBIA VALLEY RED - THORNY ROSE,8600300520,0.75,1,13.5,15.99,1
LIQUOR,BEER,BEER,BEER,UNITED STATES OF AMERICA,737338,GREEN FLASH - WESTCOAST IPA,830746001173,0.355,4,7.3,11.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,745042,LE CLOS JORDANNE - PINOT NOIR CLAYSTONE TERRACE 10/11,871601003253,0.75,1,13.5,35,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,CANADA,74641,CULMINA - HYPOTHESIS 2011,827413000027,0.75,1,13.5,48,0
LIQUOR,BEER,BEER,BEER,CANADA,747337,WHISTLER - THE CHIEF CHIPOTLE HARVEST ALE,626990088028,0.65,1,5.5,5.75,NA
LIQUOR,SPIRITS,SCOTCH WHISKY,SCOTCH - MALT,UNITED KINGDOM,752311,FINLAGGAN - OLD RESERVE,5024720900001,0.7,1,40,71,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,753798,CABERNET SAUVIGNON - AC/DC HIGHWAY TO HELL,9313748006359,0.75,1,13,19.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,755306,SHIRAZ - ROLF BINDER HANISH BAROSSA 03/06,626990059110,0.75,1,14.5,119.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,SOUTH AFRICA,75630,MOSCATO - JAM JAR SWEET WHITE,755738000661,0.75,1,10,14.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,76125,INNISKILLIN OKANAGAN - PINOT BLANC 11/12,620654011070,0.75,1,12,13.99,0
LIQUOR,SPIRITS,ASIAN SPIRITS,ASIAN SPIRITS,CHINA,763284,FEN CHIEW,6903431110024,0.375,1,53,19.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,763748,ROERO SUPERIORE - MALVIRA MOMBELTRAMO 1999,8027079017991,0.75,1,13.5,69.93,0
LIQUOR,WINE,TABLE WINE,TABLE WINE ROSE,AUSTRALIA,763862,ROSE - YELLOW TAIL,839743000400,0.75,1,11.85,6.99,2
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE WHITE,NEW ZEALAND,765776,KIM CRAWFORD - FIZZ SMALL PARCEL MARLBOROUGH 09,9419227008736,0.75,1,12,29.99,0
LIQUOR,REFRESHMENT BEVERAGE,CIDER,CIDER ALL,DENMARK,766774,SOMERSBY - BLACKBERRY CIDER TALL CAN,5740700990137,0.5,4,4.5,11.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,SPAIN,768861,LA MANCHA VIOGNIER - DOM DE PUNCTUM VIENTO ALISEO ORGANIC,8437010828416,0.75,1,12.5,16.5,0
LIQUOR,SPIRITS,RUM,WHITE,CANADA,772525,BACARDI - SUPERIOR WHITE PET,620213015457,0.75,1,40,23.99,NA
LIQUOR,WINE,SPARKLING WINE,SPARKLING WINE ROSE,ITALY,772673,MARTINI - ROSE,570965846,0.75,1,9.5,14.49,4
LIQUOR,SPIRITS,TEQUILA,TEQUILA,MEXICO,773143,CAZADORES - BLANCO,80480172022,0.75,1,40,32.99,NA
LIQUOR,SPIRITS,GIN,DRY GIN,UNITED KINGDOM,774315,BOMBAY SAPPHIRE - EAST LONDON DRY,80480002114,0.75,1,42,30.99,0
LIQUOR,SPIRITS,AMERICAN WHISKY,AMERICAN WHISKY,UNITED STATES OF AMERICA,774976,GEORGE DICKEL - NO.12 TENNESSEE WHISKY,82000765271,0.75,1,45,33.99,NA
LIQUOR,SPIRITS,RUM,AMBER,UNITED STATES OF AMERICA,777888,SAILOR JERRY - SPICED NAVY,83664869121,0.375,1,46,15.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,783043,BAROLO - LUIGI PIRA SERRALUNGA 08/09,8032603250966,0.75,1,14,49.97,0
LIQUOR,SPIRITS,GIN,DRY GIN,UNITED KINGDOM,785170,TANQUERAY - RANGPUR,88076179219,0.75,1,41.3,29.99,0
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,786,ROYAL RESERVE,48415345101,0.75,1,40,23.75,NA
LIQUOR,SPIRITS,CANADIAN WHISKY,CANADIAN RYE WHISKY,CANADA,78634,SCHENLEY - GOLDEN WEDDING,683899104075,1.75,1,40,55.41,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,PORTUGAL,786863,SETUBAL - BACALHOA MEIA PIPA,5601237171225,0.75,1,14.5,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,787184,CABERNET SAUVIGNON - SALVESTRIN NAPA ST HELENA 2008,626990132950,0.75,1,14.8,59.95,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,788307,MUSCADET SEVRE ET MAINE SUR LIE - CH LA GRAVELLES GORGES 10,3760012807185,0.75,1,12.5,21.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,788596,RIESLING - ZIND HUMBRECHT 11/12,3760163405162,0.75,1,11.5,29.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,789354,VALDEPENAS GRAN RESERVA - ANCIANO AGED 10 YEARS OLD,858828001323,0.75,1,13,16.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ARGENTINA,792242,MALBEC - FAMILIA GASCON,7790415127777,0.75,1,13.9,13.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,793901,LANGUEDOC - HECHT & BANNIER ORGANIC 12,3760108240773,0.75,1,13.5,19.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,794420,PINOT NOIR - PARKER STATION CENTRAL COAST 2012,718038556153,0.75,1,13.8,21.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,798447,CALIFORNIA RED - ST FRANCIS RED SPLASH,88534001618,0.75,1,14.5,19.99,0
LIQUOR,SPIRITS,GIN,DRY GIN,CANADA,802,GORDONS - LONDON DRY,622153139064,1.14,1,40,36.09,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,806224,VALPOLICELLA SUPERIORE RIPASSO - MUSELLA 09/10,8031393000010,0.75,1,13.6,29.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,807271,LA CLARTE DE HAUT BRION 2010,626990174479,0.75,1,14,150,0
LIQUOR,SPIRITS,AMERICAN WHISKY,AMERICAN WHISKY,UNITED STATES OF AMERICA,807982,EAGLE RARE KENTUCKY STRAIGHT BOURBON WHISKEY,88004021344,0.75,1,45,54.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,GERMANY,8094,RIESLING - DEINHARD GREEN LABEL,4003310654914,0.75,1,10,13.99,3
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,811232,PETIT CHABLIS - WM FEVRE 12/13,3443620008587,0.75,1,13,26.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,814384,BARBARESCO - RIZZI PAJORE 2004,8032601190158,0.75,1,14,62.49,0
LIQUOR,REFRESHMENT BEVERAGE,COOLERS,BEER,UNITED STATES OF AMERICA,8193,BUD LIME - LIME A RITA,18200229985,0.236,12,6,21.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,GERMANY,820662,PINOT NOIR - SCHLOSS REINHARTSHAUSEN RHEINGAU 2012,4005055007215,0.75,1,13.5,23.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,821256,BAROLO - LUIGI EINAUDI COSTA GRIMALDI 2006,726452010212,0.75,1,14,99.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,SPAIN,822528,CARINENA GARNACHA - CASTILLO DE MONSERAN OLD VINE,3378633006223,0.75,1,13,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,82255,AUXEY DURESSES 1ER LES DURESSES - BOUCHARD PERE 2011,3337690153639,0.75,1,12.5,42.99,0
LIQUOR,BEER,BEER,BEER,GERMANY,822783,HACKER PSCHORR WEISSE,4004866222237,0.5,1,5.5,3.25,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,823690,PINOT NOIR - J LOHR FALCONS PERCH MONTEREY CTY 11/12,89121078525,0.75,1,13.5,24.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,FRANCE,830596,CHATEAU LA MISSION HAUT BRION BLANC 2010,626990174509,0.75,1,13,1800,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,NEW ZEALAND,830620,SAUVIGNON BLANC - LOVEBLOCK MARLBOROUGH 12/13,9421026190444,0.75,1,13,26.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,UNITED STATES OF AMERICA,831099,PINOT NOIR - HAHN 11/12,86788888023,0.75,1,14.5,22.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,AUSTRALIA,832022,SHIRAZ - MILTON PARK,853065000689,0.75,1,12.5,12.99,1
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,842559,PAINTED TURTLE - PINOT GRIGIO,776545659439,0.75,1,12.5,9.69,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,842948,CHAMBERTIN - DOMAINE TRAPET 2010,808755010219,0.75,1,13,399.92,0
LIQUOR,REFRESHMENT BEVERAGE,COOLERS,SPIRIT,CANADA,843052,PALM BAY RUBY GRAPEFRUIT SUNRISE SPRITZ CAN,779469002435,0.355,6,5,9.99,NA
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,CANADA,845552,RIGAMAROLE - WHITE 11/12,776545996015,0.75,1,12,14.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE WHITE,NEW ZEALAND,846766,SAUVIGNON BLANC - CUPCAKE,81308000435,0.75,1,13,15.99,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,FRANCE,847210,CAHORS - BALDES CLOS TRIGUEDINA PRINCE PROBUS 2000,3365810001607,0.75,1,13.5,59.93,0
LIQUOR,WINE,TABLE WINE,TABLE WINE RED,ITALY,851576,BRUNELLO DI MONTALCINO - FOSSACOLLE 07/08,8032535831080,0.75,1,14.5,60.49,0
